type_of_property,price,building_condition,facade_number,living_area,equipped_kitchen,terrace,garden,subtype_ecoded,km_to_capital
1,399000.0,2,2.0,188,2,1,0,8,3.32
1,399000.0,1,2.0,150,0,15,0,5,2.53
1,399000.0,2,3.0,150,0,20,115,8,24.7
1,400000.0,2,4.0,264,2,1,552,8,19.18
1,410000.0,2,4.0,346,1,1,0,14,1108.77
1,425000.0,2,3.0,222,0,1,0,8,22.52
1,425000.0,2,2.0,204,2,1,0,8,32.62
1,430000.0,2,2.0,178,0,1,0,8,21.36
1,447000.0,2,4.0,150,0,1,0,8,31.91
1,450000.0,1,4.0,160,2,1,0,8,3.83
1,459000.0,2,4.0,145,2,1,0,8,2.32
1,465000.0,2,4.0,130,0,40,1000,17,38.11
1,493000.0,2,4.0,157,2,1,0,8,22.52
1,495000.0,1,2.0,247,0,0,0,8,21.69
1,495000.0,2,4.0,193,0,1,0,8,27.9
1,498000.0,1,4.0,195,2,1,0,8,2.32
1,498000.0,1,4.0,195,2,1,0,8,6.03
1,498500.0,2,2.0,176,2,30,300,8,18.66
1,515000.0,2,3.0,170,1,1,0,8,22.97
1,550000.0,2,3.0,250,2,1,0,8,48.97
1,589000.0,2,4.0,233,2,1,0,8,14.97
1,595000.0,2,4.0,211,0,45,1505,17,31.19
1,599000.0,2,3.0,222,2,38,0,8,30.5
1,599000.0,2,3.0,263,2,1,0,8,37.88
1,635000.0,1,2.0,266,2,0,9,8,1.07
1,645000.0,2,3.0,240,2,1,0,18,17.09
1,649000.0,2,4.0,230,0,1,0,8,22.89
1,650000.0,2,3.0,250,1,1,0,8,32.62
1,670000.0,2,4.0,340,2,35,1860,16,30.57
1,675000.0,2,4.0,243,0,0,0,8,30.04
1,685000.0,2,4.0,252,0,1,0,17,30.04
1,725000.0,2,4.0,481,0,1,0,8,8.24
1,745000.0,2,4.0,535,0,125,2270,8,22.97
1,750000.0,2,2.0,255,0,1,66,5,5.01
1,785000.0,2,2.0,251,0,1,0,13,9.67
1,795000.0,2,2.0,119,0,1,0,8,17.1
1,798000.0,2,4.0,362,0,1,0,8,12.48
1,1050000.0,2,4.0,190,0,1,0,17,37.14
1,1075000.0,2,4.0,266,0,58,0,8,9.75
1,1700000.0,2,4.0,241,0,0,0,17,17.1
1,99000.0,2,3.0,96,2,0,0,8,32.96
1,210000.0,1,4.0,138,2,0,0,17,1104.23
1,290000.0,1,3.0,170,1,100,493,8,18.01
1,299000.0,1,4.0,214,0,1,0,4,21.07
1,325000.0,2,3.0,229,1,14,400,8,27.3
1,369000.0,2,2.0,100,0,1,0,8,1.42
1,369000.0,2,2.0,164,0,1,0,8,19.52
1,389000.0,2,2.0,165,2,0,25,8,21.69
1,425000.0,2,4.0,213,0,1,0,8,41.94
1,619000.0,2,4.0,311,2,1,0,8,46.68
1,399900.0,2,2.0,185,1,0,0,8,12.6
1,439000.0,2,2.0,191,0,0,101,8,27.57
1,550000.0,2,4.0,331,2,22,3000,17,38.25
1,1500000.0,2,4.0,245,0,0,345,17,21.36
1,69000.0,1,2.0,113,0,0,0,8,1107.16
1,79000.0,1,3.0,116,0,0,0,8,31.96
1,80000.0,1,4.0,182,0,1,0,8,69.67
1,99000.0,1,3.0,184,0,0,0,8,30.56
1,105000.0,2,4.0,83,2,0,0,8,25.42
1,105000.0,1,2.0,154,0,1,0,8,1107.14
1,105000.0,1,2.0,154,0,30,0,8,1107.16
1,110000.0,1,3.0,110,0,22,320,8,43.66
1,125000.0,1,2.0,80,2,0,0,8,32.96
1,130000.0,2,4.0,96,1,0,0,8,95.49
1,135000.0,1,3.0,172,0,0,0,8,2.1
1,140000.0,1,2.0,126,0,0,0,8,1086.19
1,150000.0,1,3.0,220,0,0,0,8,18.43
1,159000.0,2,4.0,130,0,0,100,8,40.41
1,159000.0,1,2.0,109,2,1,0,8,32.96
1,165000.0,1,3.0,153,2,0,0,8,8.45
1,165000.0,1,3.0,197,2,0,0,8,1103.63
1,165000.0,1,3.0,116,0,0,0,8,19.77
1,167000.0,1,3.0,84,1,1,100,8,13.72
1,169000.0,2,3.0,100,1,0,0,8,95.49
1,169000.0,2,2.0,128,0,0,29,8,27.25
1,170000.0,1,2.0,183,0,0,80,8,42.89
1,175000.0,2,4.0,122,0,0,110,8,27.03
1,175000.0,1,3.0,141,0,0,0,8,42.22
1,179000.0,1,2.0,128,2,1,0,8,19.98
1,180000.0,2,3.0,105,2,2,120,8,3.53
1,180000.0,1,2.0,118,2,0,0,8,21.55
1,185000.0,1,3.0,110,2,0,0,8,28.69
1,185000.0,1,2.0,200,1,20,100,8,1107.14
1,185000.0,2,2.0,148,0,0,13,8,21.36
1,189000.0,2,2.0,145,1,85,70,8,2.1
1,189000.0,1,3.0,109,1,0,20,8,37.15
1,190000.0,2,3.0,115,1,0,0,8,1094.47
1,195000.0,1,3.0,500,0,0,0,13,4.81
1,199000.0,2,2.0,380,2,0,0,13,8.23
1,210000.0,2,3.0,113,0,0,208,8,24.91
1,215000.0,2,2.0,140,1,50,300,8,1111.17
1,220000.0,2,3.0,175,1,0,80,8,12.18
1,229000.0,2,2.0,113,0,0,18,8,27.25
1,229000.0,2,2.0,165,0,40,130,8,27.57
1,235000.0,2,4.0,132,1,27,1946,1,27.1
1,239000.0,1,2.0,232,1,1,260,8,34.81
1,240000.0,1,2.0,200,2,30,450,8,41.12
1,245000.0,1,3.0,119,0,0,0,8,1.42
1,249500.0,2,4.0,90,0,1,400,8,33.07
1,249900.0,2,2.0,180,1,1,0,13,18.39
1,249900.0,2,2.0,120,1,98,20,5,1097.14
1,257060.0,2,3.0,134,0,0,109,8,51.3
1,259000.0,1,3.0,126,0,0,742,8,19.35
1,260000.0,2,3.0,185,1,65,86,13,12.18
1,260000.0,2,2.0,270,1,24,50,8,3.53
1,260000.0,1,2.0,114,0,0,0,8,24.36
1,265000.0,1,3.0,200,0,0,0,8,10.93
1,267000.0,2,2.0,150,1,30,66,8,2.97
1,268156.0,2,3.0,108,0,0,66,8,46.96
1,270000.0,1,2.0,136,1,1,21,8,1.07
1,275000.0,2,3.0,220,1,1,0,8,21.84
1,279000.0,1,3.0,115,0,0,800,8,36.81
1,289000.0,1,3.0,217,1,1,100,8,30.51
1,289900.0,2,2.0,155,1,49,200,8,1097.14
1,292500.0,2,2.0,105,1,9,0,8,26.94
1,295000.0,2,4.0,100,2,10,700,17,3.06
1,295000.0,2,4.0,176,1,12,579,8,82.86
1,295000.0,2,2.0,190,0,25,275,8,1094.47
1,298000.0,1,4.0,182,0,1,2408,8,95.49
1,298500.0,1,4.0,205,1,1,0,8,11.49
1,299000.0,2,3.0,186,1,1,0,8,18.59
1,299000.0,2,2.0,168,1,128,85,8,6.04
1,299000.0,2,4.0,124,1,14,785,8,6.24
1,299000.0,2,4.0,148,0,0,392,8,25.3
1,299000.0,1,4.0,125,0,0,215,8,27.9
1,299900.0,2,3.0,250,2,20,1000,8,1104.97
1,320376.0,2,3.0,187,0,0,505,8,1103.63
1,324000.0,2,4.0,128,1,18,100,8,35.97
1,325000.0,2,2.0,170,1,0,0,8,1.07
1,327000.0,2,2.0,130,2,1,90,8,33.43
1,327659.0,2,3.0,163,0,0,335,8,21.84
1,328000.0,2,4.0,135,0,0,200,8,13.06
1,329900.0,2,3.0,157,1,41,410,8,26.94
1,335000.0,1,4.0,112,1,1,0,8,3.96
1,338793.0,2,3.0,159,0,0,508,8,21.84
1,339000.0,1,2.0,180,1,25,0,8,2.32
1,339000.0,2,3.0,178,0,1,0,8,29.22
1,344000.0,2,2.0,117,0,0,88,8,31.91
1,349000.0,2,3.0,216,1,1,0,8,22.94
1,353249.0,2,3.0,187,0,0,846,8,1103.63
1,359000.0,2,2.0,119,2,0,0,8,1.07
1,365000.0,2,3.0,253,1,53,1200,8,31.97
1,365000.0,1,4.0,290,0,1,0,8,30.89
1,369000.0,2,3.0,168,0,0,161,8,16.14
1,375000.0,1,3.0,159,0,1,0,8,1.61
1,375000.0,2,3.0,205,1,1,0,8,24.33
1,395000.0,2,2.0,309,1,0,0,8,28.69
1,398000.0,1,3.0,143,0,0,0,8,27.25
1,399000.0,1,4.0,160,0,0,1550,8,18.41
1,399000.0,2,4.0,162,1,59,696,17,6.23
1,399000.0,2,2.0,144,1,0,0,8,24.36
1,399000.0,2,2.0,210,1,0,0,16,1.42
1,399900.0,1,4.0,180,1,25,1000,17,1120.06
1,400000.0,1,2.0,228,0,60,60,8,1.42
1,409000.0,2,1.0,168,1,9,0,8,2.08
1,409000.0,2,4.0,176,0,20,400,8,23.1
1,415000.0,1,4.0,146,0,0,16091,8,41.15
1,424999.0,1,3.0,217,1,15,448,10,16.55
1,425000.0,2,4.0,240,1,0,0,8,21.05
1,443600.0,2,3.0,156,0,1,0,8,26.94
1,445000.0,2,4.0,213,1,24,2739,8,13.06
1,445000.0,2,4.0,271,0,26,1688,8,76.91
1,445000.0,2,3.0,186,2,0,0,8,15.77
1,449000.0,2,2.0,220,2,20,1400,8,41.12
1,449000.0,2,3.0,355,1,0,0,8,1082.49
1,450000.0,1,4.0,160,1,1,1000,18,48.91
1,450000.0,1,4.0,146,0,0,16091,8,41.15
1,456700.0,2,3.0,178,0,1,0,8,42.89
1,485000.0,2,2.0,199,1,0,0,8,4.15
1,490000.0,1,4.0,174,0,0,0,8,24.11
1,495000.0,1,2.0,653,1,0,0,13,20.4
1,498000.0,2,4.0,236,2,27,700,8,1091.27
1,499000.0,2,4.0,263,2,16,0,8,8.39
1,515000.0,2,4.0,230,0,30,900,17,35.07
1,525000.0,1,2.0,152,1,0,0,5,5.01
1,529000.0,2,3.0,220,1,30,120,8,21.69
1,530000.0,2,3.0,200,2,20,200,8,27.75
1,530000.0,2,3.0,200,2,20,200,8,27.75
1,530000.0,2,4.0,145,2,1,400,17,16.49
1,530000.0,1,4.0,460,1,1,0,8,14.43
1,545000.0,2,3.0,306,1,65,144,8,38.56
1,554000.0,2,2.0,206,2,16,0,18,21.69
1,574000.0,1,2.0,303,0,0,175,5,2.8
1,575000.0,1,2.0,220,2,1,180,8,2.5
1,575000.0,2,4.0,245,1,1,0,17,27.05
1,598000.0,2,3.0,146,1,1,0,8,11.72
1,599000.0,2,2.0,123,1,48,0,13,1.07
1,599000.0,1,4.0,405,1,1,0,8,12.62
1,600000.0,1,4.0,460,1,1,0,8,14.43
1,625000.0,2,3.0,278,1,0,0,8,12.06
1,630000.0,2,3.0,205,0,1,300,8,15.2
1,640000.0,2,3.0,265,0,0,0,8,26.94
1,645000.0,2,4.0,230,1,0,0,8,3.83
1,645000.0,2,3.0,239,2,0,0,8,2.08
1,650000.0,2,2.0,240,2,14,25,16,2.07
1,675000.0,1,3.0,205,2,0,0,8,26.1
1,695000.0,2,4.0,155,1,16,430,17,7.13
1,750000.0,2,4.0,301,2,102,3435,18,79.23
1,795000.0,1,4.0,745,2,1,0,10,44.95
1,795000.0,2,4.0,231,2,10,350,8,2.8
1,850000.0,2,2.0,271,1,0,35,13,2.57
1,925000.0,2,2.0,500,2,48,299,16,27.57
1,960000.0,2,3.0,422,0,0,1,8,6.38
1,985000.0,2,4.0,608,0,1,0,14,3.11
1,998000.0,1,4.0,980,2,0,0,8,4.76
1,1200000.0,2,2.0,215,1,0,0,16,1.61
1,1395000.0,1,4.0,517,0,0,0,13,2.47
1,1550000.0,2,4.0,390,2,60,0,17,6.38
1,1690000.0,2,4.0,448,0,0,0,17,10.87
1,2450000.0,2,4.0,670,0,0,0,14,31.19
1,2695000.0,2,3.0,261,2,1,475,17,17.1
1,3950000.0,2,3.0,344,2,1,0,17,17.1
1,3995000.0,2,4.0,773,0,0,0,17,6.77
1,4650000.0,2,4.0,479,2,1,0,17,17.1
1,4875000.0,2,4.0,402,0,1,0,17,17.1
1,6995000.0,2,4.0,900,2,0,0,17,17.1
1,7365000.0,2,4.0,344,1,1,1198,17,17.1
1,7365000.0,2,4.0,368,2,1,0,17,17.1
1,229000.0,2,4.0,221,1,1,0,8,27.1
1,695000.0,1,4.0,210,0,1,0,17,15.48
1,795000.0,2,4.0,464,0,0,0,8,27.25
1,249000.0,2,2.0,195,2,1,0,8,29.89
1,275000.0,1,3.0,104,0,0,0,8,1116.66
1,298000.0,2,3.0,195,0,1,0,8,12.48
1,307500.0,1,3.0,116,1,0,0,8,21.85
1,315000.0,2,2.0,233,1,14,0,8,24.7
1,337500.0,2,3.0,240,1,1,0,8,11.76
1,337500.0,2,3.0,240,1,1,0,13,11.76
1,375000.0,2,4.0,188,0,26,457,8,17.95
1,455000.0,2,3.0,167,1,0,46,8,21.27
1,620000.0,2,4.0,323,2,1,1500,17,1091.4
1,245000.0,2,3.0,175,0,0,0,8,34.81
1,279500.0,2,4.0,130,2,1,0,8,14.77
1,330000.0,2,3.0,155,0,55,0,8,1107.9
1,349000.0,2,3.0,198,0,1,708,8,8.22
1,350000.0,2,4.0,187,1,60,130,8,30.9
1,275000.0,2,3.0,162,1,75,522,4,11.6
1,377400.0,2,3.0,181,0,1,0,8,20.95
1,435000.0,2,4.0,175,1,47,750,17,18.9
1,451200.0,2,3.0,186,0,1,0,8,29.22
1,477500.0,2,3.0,192,0,1,0,8,29.22
1,525000.0,2,2.0,139,2,6,80,8,5.29
1,525000.0,2,3.0,214,2,1,808,8,32.1
1,579000.0,1,3.0,547,0,70,0,8,2.5
1,1695000.0,2,4.0,360,2,1,0,17,10.87
1,429000.0,1,2.0,310,2,0,0,13,2.5
1,435000.0,1,4.0,140,2,20,400,8,18.66
1,110000.0,1,3.0,42,2,0,0,8,33.32
1,349000.0,2,2.0,129,1,0,0,8,39.16
1,355000.0,2,3.0,141,0,0,0,8,16.4
1,448000.0,2,2.0,137,0,0,0,13,1.42
1,455000.0,1,2.0,319,0,0,0,8,13.39
1,549000.0,2,3.0,267,0,1,0,8,11.67
1,174000.0,2,3.0,104,1,42,960,8,14.77
1,250000.0,1,2.0,152,2,15,78,8,6.04
1,175000.0,1,4.0,105,0,1,1,8,17.17
1,350000.0,2,4.0,317,1,1,0,8,39.91
1,435000.0,2,4.0,222,2,40,680,8,47.06
1,285000.0,2,3.0,160,1,1,1,8,67.04
1,349500.0,2,4.0,140,2,15,150,8,31.56
1,375000.0,2,3.0,145,1,1,1,8,41.18
1,715000.0,2,2.0,165,2,10,15,8,3.3
1,369000.0,1,4.0,182,0,0,0,8,33.8
1,400000.0,2,3.0,201,1,0,0,8,30.32
1,449000.0,2,2.0,186,2,1,0,13,2.98
1,519000.0,2,4.0,213,2,1,0,8,19.77
1,599000.0,2,4.0,120,1,12,0,8,10.93
1,659000.0,2,4.0,240,1,25,0,8,9.97
1,825000.0,2,4.0,366,2,100,4254,18,9.09
1,875000.0,2,4.0,429,0,0,0,8,21.44
1,995000.0,2,4.0,425,0,1,0,17,40.9
1,265000.0,1,4.0,147,0,0,0,8,24.02
1,1350000.0,2,4.0,320,2,1,0,17,39.52
1,199000.0,1,2.0,123,2,21,0,8,2.1
1,125000.0,1,2.0,128,0,4,54,8,42.96
1,250000.0,2,3.0,119,1,1,0,8,32.62
1,345000.0,1,2.0,179,1,1,0,5,2.8
1,395000.0,2,3.0,170,2,1,60,8,11.94
1,460000.0,1,2.0,129,0,1,0,8,4.59
1,568000.0,2,4.0,197,1,107,6433,8,20.4
1,615000.0,2,4.0,423,0,40,1000,17,30.51
1,837000.0,2,4.0,345,0,0,58,8,1.61
1,895000.0,2,4.0,408,1,0,0,16,6.62
1,145000.0,1,2.0,160,0,0,56,8,13.8
1,99000.0,1,4.0,32,0,0,0,8,21.36
1,149500.0,2,2.0,120,1,40,120,8,1111.17
1,289000.0,2,2.0,136,2,1,30,8,24.7
1,575000.0,2,2.0,130,1,1,0,8,5.29
1,759000.0,2,4.0,267,0,1,0,17,14.97
1,275000.0,2,3.0,120,1,25,240,8,12.18
1,294000.0,2,3.0,186,0,0,0,8,27.25
1,374690.0,2,3.0,149,1,0,0,8,39.52
1,379380.0,2,3.0,135,1,0,0,8,39.52
1,401700.0,2,3.0,135,1,0,0,8,39.52
1,465000.0,2,4.0,171,0,0,0,8,22.97
1,475000.0,2,4.0,190,0,0,0,17,18.26
1,333000.0,2,2.0,127,2,15,121,8,22.89
1,175000.0,2,3.0,113,0,0,0,8,19.11
1,180000.0,2,2.0,186,1,0,0,8,1096.46
1,495000.0,2,3.0,150,0,20,0,8,12.06
1,516000.0,2,3.0,140,0,0,0,8,53.28
1,1070000.0,2,2.0,270,2,15,20,16,2.5
1,3345000.0,2,4.0,307,2,1,0,8,17.1
1,295000.0,2,4.0,130,0,0,0,8,2.8
1,299000.0,1,2.0,243,0,0,0,8,30.24
1,1900000.0,2,4.0,454,2,1,0,8,5.59
1,185000.0,2,2.0,87,2,0,0,13,1110.58
1,229000.0,2,3.0,94,1,1,0,8,1116.66
1,449000.0,2,4.0,235,0,0,0,8,2.8
1,1295000.0,2,4.0,230,1,0,0,17,7.13
1,445000.0,2,3.0,180,1,1,0,8,39.52
1,210000.0,2,2.0,131,1,0,700,8,1111.4
1,849000.0,2,4.0,170,1,1,800,8,46.04
1,125000.0,1,3.0,83,1,0,0,8,21.07
1,245000.0,2,3.0,170,1,1,450,8,1107.16
1,295000.0,2,3.0,148,2,30,52,8,34.92
1,299000.0,2,2.0,154,2,20,126,8,36.34
1,110000.0,1,2.0,122,2,100,650,8,1112.61
1,115000.0,1,2.0,122,0,1,30,8,1110.04
1,139000.0,1,2.0,150,0,20,0,8,32.96
1,167000.0,1,3.0,145,0,0,0,8,103.26
1,169000.0,1,4.0,85,2,12,246,8,23.62
1,179000.0,2,2.0,135,1,1,104,8,46.72
1,189000.0,1,3.0,132,0,1,360,8,48.01
1,195000.0,0,4.0,160,0,0,200,8,38.11
1,195000.0,2,3.0,152,0,10,50,8,1100.61
1,195000.0,2,3.0,250,1,1,0,8,1108.21
1,199000.0,1,2.0,116,0,1,35,8,19.35
1,199000.0,1,3.0,162,2,30,25,8,17.28
1,235000.0,2,3.0,248,0,1,0,8,46.72
1,239000.0,2,2.0,130,0,25,210,8,2.97
1,256000.0,2,4.0,151,0,1,0,8,19.35
1,275000.0,2,4.0,120,0,0,1200,8,38.11
1,280000.0,2,3.0,118,0,1,0,8,43.59
1,295000.0,1,2.0,188,2,1,0,8,30.5
1,295000.0,1,2.0,188,2,1,0,8,32.72
1,295000.0,1,3.0,212,0,0,0,8,12.06
1,298000.0,1,4.0,130,0,0,0,8,25.51
1,300000.0,1,4.0,499,0,0,1377,8,1116.97
1,309000.0,1,3.0,227,0,1,200,8,19.52
1,315000.0,2,3.0,189,0,1,0,8,30.56
1,319000.0,2,2.0,128,2,1,25,8,21.69
1,328000.0,2,2.0,146,0,1,0,8,22.89
1,335000.0,2,2.0,124,2,1,0,8,36.81
1,349000.0,2,3.0,165,0,1,0,8,46.72
1,349000.0,2,2.0,166,1,1,0,8,22.89
1,349000.0,2,2.0,189,0,30,0,8,12.06
1,365000.0,2,4.0,110,1,25,10,4,12.84
1,369000.0,2,4.0,80,0,0,0,8,19.45
1,375000.0,2,2.0,220,0,0,0,8,36.81
1,375000.0,2,2.0,220,0,0,0,8,36.81
1,379000.0,2,2.0,201,1,11,70,5,19.52
1,383000.0,1,4.0,117,2,0,200,8,13.37
1,399000.0,1,3.0,287,1,1,0,8,31.91
1,399000.0,1,3.0,393,2,0,0,8,25.11
1,410000.0,1,2.0,107,1,30,0,8,2.57
1,415000.0,2,4.0,130,1,40,900,8,6.6
1,450000.0,2,2.0,235,1,50,150,8,4.05
1,465000.0,2,3.0,224,0,1,0,8,40.46
1,479000.0,2,3.0,150,1,1,0,8,14.35
1,500000.0,1,3.0,185,2,4,25,13,4.04
1,525000.0,2,2.0,280,2,12,232,8,43.59
1,699000.0,2,4.0,289,0,105,8805,17,56.35
1,739000.0,2,4.0,340,0,1,0,17,16.25
1,769000.0,2,4.0,522,2,40,665,18,8.1
1,799000.0,2,4.0,331,2,1,0,17,30.57
1,975000.0,2,4.0,304,2,90,0,8,11.18
1,995000.0,2,4.0,302,2,1,0,17,6.99
1,1690000.0,2,4.0,291,0,1,0,17,17.1
1,1980000.0,2,4.0,350,0,1,0,17,10.87
1,4250000.0,2,4.0,295,0,0,0,8,17.1
1,5695000.0,2,4.0,212,2,1,0,8,17.1
1,325000.0,2,3.0,260,2,45,1073,8,1097.03
1,259900.0,1,3.0,150,0,1,0,8,19.52
1,265000.0,2,4.0,175,1,25,559,4,29.75
1,315000.0,2,3.0,350,1,25,246,8,16.55
1,351177.0,2,3.0,165,0,0,0,8,38.49
1,395000.0,2,3.0,128,2,0,0,8,26.1
1,85000.0,1,2.0,95,2,4,45,8,1115.63
1,100000.0,1,3.0,165,2,0,0,8,3.53
1,125000.0,1,2.0,82,0,9,70,8,1115.63
1,129000.0,1,2.0,140,0,0,40,8,4.81
1,180000.0,1,2.0,99,0,0,0,8,6.07
1,185000.0,1,2.0,175,1,0,0,8,41.18
1,188000.0,2,2.0,116,2,0,0,8,36.69
1,188000.0,2,3.0,115,0,0,0,8,42.22
1,189000.0,2,3.0,105,0,1,0,8,19.11
1,195000.0,1,3.0,368,0,1,0,8,1107.14
1,198000.0,2,2.0,101,1,10,20,8,7.7
1,199000.0,1,2.0,196,0,0,190,8,29.81
1,199000.0,1,3.0,133,0,1,0,8,26.47
1,200000.0,1,2.0,186,1,12,124,8,2.97
1,209000.0,2,2.0,135,1,30,116,8,2.98
1,209000.0,2,3.0,131,0,0,0,8,13.72
1,210000.0,1,4.0,167,0,1,152,8,8.1
1,210000.0,2,3.0,138,2,41,120,8,17.28
1,211500.0,1,2.0,144,0,0,0,5,1112.59
1,215000.0,1,3.0,154,2,5,0,13,2.97
1,224900.0,1,3.0,270,1,1,370,8,1113.55
1,225000.0,2,4.0,122,0,0,493,8,19.11
1,229000.0,2,2.0,217,2,0,85,8,4.81
1,230000.0,1,3.0,554,0,0,1656,8,41.15
1,235000.0,2,4.0,120,1,0,1200,8,1083.23
1,240000.0,1,2.0,188,2,18,110,8,21.07
1,245000.0,2,2.0,140,2,33,167,8,7.7
1,245000.0,1,3.0,161,2,1,0,8,17.93
1,248000.0,2,3.0,117,0,0,0,8,1.42
1,249000.0,2,2.0,145,1,0,0,8,21.69
1,249000.0,2,2.0,252,1,1,85,8,2.1
1,249000.0,1,2.0,135,1,18,98,8,6.04
1,250000.0,2,3.0,182,1,34,0,8,26.84
1,255000.0,2,3.0,182,0,1,0,8,21.83
1,259000.0,1,3.0,120,0,1,160,8,25.02
1,259000.0,2,3.0,150,2,20,500,8,7.7
1,259500.0,2,3.0,60,1,1,0,8,2.8
1,260000.0,1,3.0,172,1,1,0,8,27.3
1,268162.0,2,3.0,108,0,0,0,8,46.96
1,269000.0,2,3.0,185,0,0,92,8,37.15
1,269000.0,2,2.0,173,1,15,152,8,32.96
1,270000.0,1,3.0,174,0,0,400,8,18.83
1,279000.0,2,3.0,143,1,21,107,8,40.46
1,279000.0,2,3.0,180,1,1,0,8,34.81
1,284000.0,1,3.0,181,1,0,85,18,31.09
1,285000.0,2,2.0,112,1,14,100,8,6.04
1,285000.0,1,3.0,250,0,1,0,8,30.56
1,290000.0,2,4.0,160,1,40,10,8,85.83
1,299000.0,1,2.0,135,0,1,330,8,25.02
1,299000.0,1,3.0,189,0,0,0,8,21.55
1,299000.0,2,3.0,160,0,0,286,8,29.31
1,299000.0,2,4.0,154,0,0,301,4,19.11
1,299000.0,1,2.0,127,1,2,0,8,1.61
1,309000.0,2,3.0,213,1,20,967,8,37.06
1,310000.0,2,2.0,128,2,26,240,8,24.7
1,313000.0,2,3.0,139,0,0,0,8,47.93
1,315000.0,1,2.0,165,2,15,222,8,43.26
1,319000.0,1,2.0,230,2,0,105,8,18.15
1,320000.0,2,2.0,197,2,28,800,8,1097.14
1,329000.0,2,2.0,101,2,16,75,8,27.25
1,330000.0,1,3.0,600,0,0,0,13,36.69
1,345000.0,2,3.0,87,1,18,0,8,17.38
1,348000.0,1,3.0,172,0,0,0,8,4.15
1,355000.0,2,3.0,153,0,0,0,8,32.96
1,358000.0,2,3.0,128,0,0,180,8,26.94
1,359000.0,2,5.0,150,2,45,45,8,20.08
1,359000.0,2,3.0,120,1,15,100,8,24.11
1,359000.0,2,4.0,224,1,0,0,8,19.87
1,363000.0,2,2.0,207,0,17,50,5,21.36
1,364888.0,2,3.0,147,0,0,0,8,18.52
1,365000.0,2,4.0,183,1,45,450,17,28.06
1,365000.0,1,4.0,220,0,14,380,8,20.95
1,371008.0,2,3.0,135,0,0,0,8,15.12
1,374000.0,2,2.0,220,2,8,0,5,22.52
1,375000.0,2,4.0,150,2,1,1457,17,8.72
1,379000.0,2,3.0,155,1,35,200,8,41.12
1,379000.0,2,3.0,199,0,1,0,8,30.57
1,379647.0,2,3.0,137,0,0,0,8,15.12
1,385000.0,2,2.0,236,2,13,0,8,13.72
1,385000.0,2,3.0,143,0,0,100,8,18.83
1,385000.0,2,3.0,240,0,1,220,8,24.7
1,387000.0,2,3.0,211,1,1,100,8,26.1
1,390000.0,2,4.0,172,1,1,875,17,28.69
1,395000.0,2,3.0,200,1,60,700,8,7.7
1,395000.0,1,4.0,140,2,1,610,17,19.52
1,395000.0,2,3.0,165,2,0,0,8,18.82
1,398000.0,2,4.0,192,2,30,0,17,1099.06
1,399000.0,2,4.0,159,2,40,80,8,41.12
1,399000.0,1,3.0,554,0,0,1656,8,41.15
1,400000.0,2,4.0,185,2,40,406,8,35.64
1,400500.0,2,3.0,207,0,1,0,8,24.78
1,409649.0,2,3.0,153,0,0,0,8,24.02
1,410000.0,2,2.0,164,1,10,20,8,2.07
1,419000.0,2,2.0,238,1,30,250,8,30.51
1,419000.0,2,3.0,152,1,25,279,8,27.16
1,419113.0,2,3.0,153,0,0,0,8,24.02
1,421083.0,2,3.0,153,0,0,0,8,24.02
1,423697.0,2,3.0,153,0,0,0,8,24.02
1,423796.0,2,3.0,153,0,0,0,8,24.02
1,425000.0,2,2.0,205,1,12,18,8,4.01
1,429000.0,2,4.0,281,1,1,378,8,23.31
1,429000.0,1,4.0,170,1,0,0,8,21.36
1,429250.0,2,3.0,157,1,1,0,8,4.47
1,432251.0,2,3.0,165,0,0,0,8,24.02
1,432700.0,2,3.0,173,0,1,0,8,42.89
1,435000.0,1,4.0,165,1,1,0,8,84.05
1,440000.0,2,4.0,373,2,1,1228,8,19.63
1,445000.0,1,2.0,178,1,10,400,8,28.47
1,445000.0,2,4.0,173,1,1,500,8,24.4
1,445400.0,2,3.0,202,0,1,0,8,24.78
1,447854.0,2,2.0,141,2,20,50,8,44.95
1,448000.0,2,3.0,230,1,27,480,8,21.69
1,449000.0,1,4.0,145,1,60,911,17,10.29
1,449000.0,1,4.0,255,1,7,0,8,21.36
1,449000.0,2,3.0,148,2,9,0,8,24.7
1,450000.0,2,4.0,160,2,1,918,17,8.39
1,450000.0,2,3.0,180,0,0,0,8,11.24
1,453400.0,2,3.0,166,0,1,0,8,46.72
1,459000.0,2,4.0,154,1,1,1746,8,38.85
1,399000.0,2,3.0,193,2,0,54,17,19.87
1,535000.0,2,3.0,180,1,17,79,8,1.61
1,549000.0,2,3.0,192,1,16,75,8,1.61
1,549000.0,2,3.0,192,1,16,75,8,1.61
1,549000.0,2,3.0,192,1,16,75,8,1.61
1,549000.0,2,3.0,192,1,16,75,8,1.61
1,585000.0,2,3.0,180,1,17,187,8,1.61
1,337000.0,2,3.0,138,1,0,0,8,13.8
1,337000.0,2,3.0,138,1,0,0,8,13.8
1,337000.0,2,3.0,138,1,0,0,8,13.8
1,349001.0,2,2.0,165,1,0,0,8,13.8
1,349002.0,2,2.0,169,1,0,0,8,13.8
1,351000.0,2,3.0,138,1,0,0,8,13.8
1,374001.0,2,2.0,183,1,0,0,8,13.8
1,378001.0,2,3.0,156,1,0,0,8,13.8
